file	beg	end	text	speaker
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Reading_KU_Lawrence-KS_03-07-2011.wav	342.14	343.829	unmade and tended.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Reading_KU_Lawrence-KS_03-07-2011.wav	345.26	348.149	You are now one part of all of this.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Reading_KU_Lawrence-KS_03-07-2011.wav	348.45	349.809	You will be it,	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Reading_KU_Lawrence-KS_03-07-2011.wav	350.16	351.23	help it,	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Reading_KU_Lawrence-KS_03-07-2011.wav	351.44	355.88	answer and feed that surface of cries chirps.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Reading_KU_Lawrence-KS_03-07-2011.wav	356.529	358.179	You will call out	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Reading_KU_Lawrence-KS_03-07-2011.wav	359.47	360.82	live in empathy.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Reading_KU_Lawrence-KS_03-07-2011.wav	361.079	362.82	Let the agony be	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Reading_KU_Lawrence-KS_03-07-2011.wav	363.26	364.459	comfort it.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Reading_KU_Lawrence-KS_03-07-2011.wav	366.679	369.89	Reject the whole that someone claims is rule	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Reading_KU_Lawrence-KS_03-07-2011.wav	371.19	378.57	a hole, a line, a hold a lie. A hope a hype will slide you through this most dangerous spot.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Reading_KU_Lawrence-KS_03-07-2011.wav	379.779	386.329	Resist only rectitude, resist the crazed and driven knower	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Reading_KU_Lawrence-KS_03-07-2011.wav	386.899	388.92	find and replace	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Reading_KU_Lawrence-KS_03-07-2011.wav	390.35	392.989	though the mechanism to depict this is called	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	0.009	3.619	Balancing, Unsteadily on something impalpable,	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	4.94	6.079	all things	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	6.349	16.299	their else and verge their costs and lines of provenance. Be stark in the world in which all that heartbreaking brightness will	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	17.03	17.799	crack	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	18.28	29.469	day by day. I resist mourning. Yet it catches wrenches, twists and trips me, trips me. I fall into it. No place remaining DD Bly and	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	30.19	41.68	is near against and stand nowhere though temporarily here. Ride and riven through T astride the no of yes, inside a stranger starter.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	41.919	43.7	Yes, of no	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	45.59	46.49	remarks	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	48.119	54.619	that gust of pulsing wide and fast plunging crosswise, push and change that made this mark this	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	55.029	61.509	this other slash mark like any brightness blown, any wing or leaf. I wanted to say it was Parnassus	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	62.029	66.12	Nemos clouded Apollo for its fancier name, which wasn't true.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	66.559	76.519	It was just a swallow tale in which the word memory did not appear nor the touch of poetry. Just ordinary, not endangered. No more than anything	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	78.15	91.279	blustered with cross drafts. It holds tight, creamy yellow black lines and marks like letters on a page shimmered in the wind and light and ribbon wings with bright thought dots, blue dot red spot, rainbow creep	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	91.5	102.684	eyes. I kept losing my place in the book it hinged, opened and closed as if the letters touching, read the word, the word, the text	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	103.135	108.125	gripping down it snorkel sweetness precariously in transit.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	109.44	122.099	But losing the book with a ke sonnet, a painful sign when we were in rough cut. And I had to teach such statements of looming as bright star would I work when we hadn't begun to process loss?	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	122.37	123.5	It blew me away.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	124.47	130.69	Writing is impossible. Reading is sadness, a word or sentence into void.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	131.139	134.169	It all could be summarized as aftermath.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	135.07	138.399	This well known dream genre is well attested	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	138.86	140.77	yet little consolation,	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	142.8	154.699	the recklessness of life inside itself. The double turn of throws of throes of faith, the cross hatches of bluster, the two steep roads, the energy in wind and wing all were	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	155	159.779	cut so fast when I hadn't time to register this time except as ripped.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	159.929	170.779	What is, is what's torn is all we're coming here with pieces of people. We lost their shadows tangled in the long vigil of the page.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	171.3	184.149	There was no readiness for the call. This it emerged almost unseen lurking films of gray with screams of un trackable ISMs, shadowed under persons, apples wall	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	184.539	187.41	under fold under the scratched ink of pcs	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	188.33	197.759	and under those tricky transco systems, setting numbers to letters, then words to those sums that pyramid of a becomes zero.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	197.929	200.74	Now read the newborn letter. Is it from a stranger,	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	201.059	203.07	a stranger universe?	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	204.679	225.779	It will be palpable yet balancing. Who knew how on something impalpable. This really is a documentary. All things their else and verge their costs and lots and lines of provenance, the ends and why's and X in place. And R's stark in the world in which all that heartbreaking brightness will	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	226.32	227.86	break again.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	228.8	259.769	Day by day, I say I resist mourning this mass of mixed hungers and desperate outcomes. And yet it catches wrenches, twists and trips me, trips me. I fall into no place remaining dame blithe and is new against what simply to be is not in being rooted but be blown away. Be riding riven further out than lost. Tight astride. The no of yes, the no of yes, that shadows thought inside a stranger stalker. Yes, of no.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	260.04	267.489	The yes of no. That calls outright to a no matter whether a is there or not.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	271.399	278.299	The um quotation we're coming here with pieces of people we lost were stated actually by um	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	278.459	286.269	by a woman named Norma Gabriel Taylor at the um at the inauguration of Barack Obama. It was cited by Matt Matt Sal	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	287.35	287.839	Dana	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	288.149	289.239	Dana in an article.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	290.01	290.17	So	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	290.48	291.029	very d	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	291.75	292.41	very, very	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	294.25	296.38	and I'm happy to have it. Actually,	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	301.269	302.329	I'd like to read.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	302.989	303.89	This is gonna be a little tight	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	304.07	304.41	here.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	311.6	313.079	I'd like to read um	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	313.239	313.299	a, a	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	314.109	318.22	kind of a very ecstatic poem like the others weren't right.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	318.459	318.88	And	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	319.07	319.369	it,	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	319.589	322.25	it kind of um goes along,	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	323.519	328.769	it looks, it's very big on the page with. So it's kind of a little risky behavior. And it's	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	329.1	331.859	on the line of two, which is redness.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	332.39	334.579	Um, the line of two is always redness.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	334.779	338.179	Um, there's, there, there are a couple of different	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	338.959	354.769	second poems in this one is that it has these kinds of things every once in a while. Another is that it has some words in parentheses next to other words. And the third is, it actually has rubrics, which is the title of the poem, Big Things in capital letters that spell out a secret message but not a very subtle one	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	355.89	359.739	actually. But um it, it is just another	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	359.959	361.45	line of things and it's,	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	361.6	365.69	it should, I think I'm gonna try to read it very fast because it's a very fast poem.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	367.559	370.5	Ok. Draft 97 rubrics.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	371.529	388.309	If the red streak of honey in the mouth, if that rush fathoming up in fullness. If the welling of sound, the englobe honey hold thickens resistant to flow yet flowing despite me in time whose hen a dark touch smears with plenitude and echo.	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	388.839	392.269	If there is speaking song, multiple exposure to the bright	spk_0
s3://coghealth/poetry3/DuPlessis-Rachel-Blau_Complete-Recording_Arcade-Taberna-Reading-Series_Durham-NC_4-24-09.wav	392.549	393.91	debris enters it.	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	0.2	3.279	Teaching the mind not to find the sun's rhine	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	3.519	8.789	setting the whole house into an uproar. Is it one? Is it tone? Is it imagination?	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	8.96	11.069	What word are you looking for	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	12.229	22.879	in a mimeograph lesson of Doctor Quinley on the subconscious? I find he also calls it the book and he said we are not any wiser than the book we have written	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	23.68	29.959	where the bees came in, came to mind from their place or time into this place. Misplaced	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	30.69	33.029	when I remembered not where the book was	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	33.47	35.18	but their song in the Sun	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	43.34	45.74	on June 8th, 1961	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	45.9	48.259	news came that HD had had a stroke	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	48.799	51.06	in July, Norman Holmes Parson wrote	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	51.259	57.729	the part of the brain which controls speech has been injured so that she cannot recall appropriate words at will.	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	58.009	62.759	Yet. She does have fiercely the desire to communicate and strikes her breast and	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	62.97	66.919	passionate frustration. When there is no word at her tongue's tip.	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	67.319	74.139	Sometimes whole sentences will come sometimes everything but the key word. So it is I want	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	74.349	77.22	but one can never tell what it is. She wants	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	80.48	81.349	doves,	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	84.309	85.73	mother of mouthing	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	86.529	91.05	the gray doves in your many branches code and decode what warnings	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	91.349	94.47	we can recall of love's watery tone.	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	99.83	101.809	She raises the bedroom window	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	102.019	108.559	to let in the air and pearl gray light of morning where the first world stripped of its names extends	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	109.129	114.86	where initial things go beckoning. Dove sounds recur taking what we know of them and	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	115.33	118.989	the soul leaps to the tongue's tip as if to tell	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	119.629	119.959	what	spk_1
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	119.97	121.93	secret in the word for it.	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	124.29	126.75	The bird's claw scraping the ledges.	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	127.47	130.089	I hear the rustling of wing. Is it evening?	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	130.86	133.009	The wood winds chortling or piping	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	133.33	137.1	sounds settling down in the dark pits with the orchestra lights glow	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	137.44	140.509	as the curtain rises. And in the living room	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	140.679	143.279	at another stage, lamps are lit.	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	146.279	155.35	The lady in the shade of the boughs held a dove in her two hands, let it fly up from the bowl. She made as if a word had left her lips.	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	156.27	158.49	Now that the song has flown,	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	158.77	165.16	the tree shakes rustling in the wind with no stars of its own. For all the nets of words are gone.	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	166.059	169.02	The lady holds nothing in her two hands cupped.	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	169.24	171.27	The catches of the years are torn	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	171.85	176.33	and the wood light floods and overflows the bowl. She holds like a question.	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	177.61	187.57	Voices of Children from playgrounds come sounding on the wind without names. We cannot tell who they are there. We were once two under what star	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	188.699	190.6	before words afterwards,	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	191.21	192	hands	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	192.339	195.559	lifted as a bowl for water. Arms, a prayer	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	195.949	198.009	for what we heard was no more than a dove	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	203.85	210.24	where the day slept afternoon and the lights blur and shade. The queen of the trees. Talking	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	210.6	212.55	hears only the leaf sound	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	213.3	214.839	of wings in the	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	215.169	215.199	boughs.	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	215.979	219.119	The voices in the wind virgin into leaf sound.	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	222.61	228.55	I wanted to say something that my heart had such a burden or needed a burden in order to say something.	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	229.339	235.979	Take what mask to find words. And as an old man come forward into a speech he had long waited for,	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	236.759	238.559	had on the tip of his tongue	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	238.71	240.059	from which now,	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	241.199	242.71	oh, faithful thread	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	243.149	245.55	sentencer to my song. Most moved	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	246.77	249.07	now from your courses, the flame head flat,	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	250.279	251.399	making the words	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	251.41	252.49	of what I love.	spk_1
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	255.339	255.44	Really	spk_1
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	261.13	261.16	OK,	spk_1
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	265.739	266.829	gonna read. Now, I	spk_1
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	267.23	267.72	um	spk_1
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	269.29	270.04	with the breath	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	271.649	273.029	poem I work on. And	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	273.39	303.059	so it will not be uh in, in any way. This poem is, is intended as a sequence of like I've, I've been more, I went through a period which I reacted against the candles because it seemed to me the pound was always after all, we had no other poems but the candles and the pound began on the candles. Many different fascinations with the cantos. They've always been central. I began with the cantos at about the eight of 18 or 19 and, and all my life have had many different ideas of them. Now, recently, I've been haunted by them again	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	303.269	305.91	and they seem to me this time to open up a great freedom.	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	306.089	326.089	Uh That is a freedom in relation to the way in which I compose things thematically all the way through. And, and, and I thought if I would open up, let's say, call something just passages as you might call something just fragments, try to prevent it from forming into a poem. As the Pindar poem or apprehension transformed into a total, a symphonic, the symphonic form	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	326.44	347.399	or the sonata form fascinated me. I like to orchestrate a large poem. I like to have related movements and, and, and box poems within poems. And now I wanted to see if I could let that loose. And now, of course, I can't do it immediately or find thematic progressions in this. But, but I have begun this poem in order to see if I can, if I can open up	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	347.57	350.839	and eventually have some of these passages much more free of it. Uh uh	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	351.04	352.839	I now	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	353.029	353.459	uh uh	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	353.67	361.809	there is a kind of form that I have never in my life been able to do and, and, and that really fascinates me a total form which, which uh uh I	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	362.299	362.6	is	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	362.959	373.769	the Williams is spring and all. And you see the later Williams is very much uh what I do do. Uh All the later Williams is thematically composed and, and, and, and, and uh uh uh	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	373.97	387.14	and, and has a regular musical progression. But in spring and all there, there, there is a sequence of, I don't know, what is it something like 32 poems. It's much more than you could ever compose except by your intuition. So, uh, uh, uh,	spk_0
s3://coghealth/poetry3/Duncan-Robert_Complete-Recording_Albuquerque_02-29-64.wav	387.44	391.51	that's what I'm sort of going toward and yet, uh, certainly at the beginning of this poem,	spk_0
